EmotionType,Emotion,Character,Title,Kaomoji
positive,happy,human,Friends Cheering Up,(ｏ・_・)ノ”(ᴗ_ ᴗ。)
positive,happy,human,Friends Cheering Up,(⁎·́௰·̀)◞ ͂͂(˒̩̩̥́௰˓̩̩̥̀⁎)
positive,happy,human,Friends Cheering Up,( ‘́⌣’̀)/(˘̩̩ε˘̩ƪ)
positive,happy,human,Friends Cheering Up,(*￣▽￣)ノ”(^ー^*)
positive,happy,human,Friends Cheering Up,(*^ー^)ヾ(￣▽￣*)
positive,happy,human,Friends Cheering Up,(*￣▽￣)ノ”(^∇^*)
positive,happy,human,Friends Cheering Up,(*^∇^)ヾ(￣▽￣*)
positive,happy,human,Friends Cheering Up,(*￣▽￣)ノ”(- -*)
positive,happy,human,Friends Cheering Up,(*- -)ヾ(￣▽￣*)
positive,happy,human,Friends Cheering Up,(*￣▽￣)ノ”(ﾟ∇ﾟ*)
positive,happy,human,Friends Cheering Up,(*ﾟ∇ﾟ)ヾ(￣▽￣*)
positive,happy,human,Friends Cheering Up,(*￣▽￣)ノ”(ﾟーﾟ*)
positive,happy,human,Friends Cheering Up,(*ﾟーﾟ)ヾ(￣▽￣*)
positive,happy,human,Friends Cheering Up,(*’-’)ノ”(^o^*)
positive,happy,human,Friends Cheering Up,(*^o^)ヾ(‘-’*)
positive,happy,human,Friends Cheering Up,(*´・ω・)ノ(-ω-｀*)
positive,happy,human,Friends Cheering Up,(*~ρ~)ﾉ(ToTw)
positive,happy,human,Friends Cheering Up,(^ｘ^;ヾ(^^ )
positive,happy,human,Friends Cheering Up,(*-ω-)ヾ(・ω・*)
positive,happy,human,Friends Cheering Up,( i_i)＼(^_^ )
positive,happy,human,Friends Cheering Up,…ρ(..、)ヾ(^ー^;)
positive,happy,human,Friends Cheering Up,…ρ(。。、)ヾ(^-^;)
positive,happy,human,Friends Cheering Up,…ρ(｡｡､)ヾ(^-^;)
positive,happy,human,Friends Cheering Up,(o・_・)ノ”(ノ_＜。)
positive,happy,human,Friends Cheering Up,(o･_･)ﾉ”(ﾉ_＜。)
positive,happy,human,Friends Cheering Up,(○ﾟωﾟ)(○｡_｡)ﾍﾟ
positive,happy,human,Friends Cheering Up,(　ﾟωﾟ)/ (ﾉω`)ヽ(ﾟωﾟ　)
positive,happy,human,Friends Cheering Up,(´._.`)\(‘́⌣’̀ )
positive,happy,human,Friends Cheering Up,(๑*◡*๑)٩(❛ัᴗ❛ั⁎)ೄ
positive,happy,human,Friends Cheering Up,( ￣▽￣)ﾉ”o(*・・*)oヾ(￣▽￣ )
positive,happy,human,Lots of Friends Many People,(＾○＾)オ(＾▽＾)ハ(＾０＾)ツ～
positive,happy,human,Lots of Friends Many People,(〃￣д￣)八( ￣д￣ )八(￣д￣〃)
positive,happy,human,Lots of Friends Many People,(〃⌒▽⌒)八(〃⌒▽⌒〃)八(⌒▽⌒〃)
positive,happy,human,Lots of Friends Many People,(^^)-(^^)-(^^)-(^^)-(^^)
positive,happy,human,Lots of Friends Many People,ヽ(´Д｀)人(´Д｀)人(´Д｀)ノ
positive,happy,human,Lots of Friends Many People,ヽ(´Д｀)人(´Д｀)人(´Д｀)ノ〜♪
positive,happy,human,Lots of Friends Many People,ヽ(＾▽＾)人(＾▽＾)人(＾▽＾)ﾉ
positive,happy,human,Lots of Friends Many People,ヽ(○´∀)乂(*´∀`*）乂(∀`●)
positive,happy,human,Lots of Friends Many People,(*σᴗσ)(ㅎᴗㅎ )　｜‸눈;)
positive,happy,human,Lots of Friends Many People,̑⁽ᵕ̈⁾ ̆ ̀⁽ᵕ̈⁾ ́˂⁽ᵕ̈⁾˃˓⁽ᵕ̈⁾˒ ͑⁽ᵕ̈⁾ ͗ ̀⁽ᵕ̈⁾ ͛  ͗ ͗ᵞᵃᵞ
positive,happy,human,Lots of Friends Many People,(•̴̑.̶̥•̴̑ (•̥̑.̮•̥̑) •̴̑.̶̥•̴̑)
positive,happy,human,Lots of Friends Many People,╮(•́ω•̀)╭╮(•́ω•̀)╭╮(•́ω•̀)╭
positive,happy,human,Lots of Friends Many People,( ･◡͐･)’◡͐’)`◡͐´)°◡͐°)^◡͐^)´◡͐`)
positive,happy,human,Lots of Friends Many People,(‘౪’(`౪´(^౪^(´･౪･`)´౪`)°౪°)-౪-)
positive,happy,human,Lots of Friends Many People,(*T_T)人(T^T)人(T_T*)
positive,happy,human,Lots of Friends Many People,ꉂ (ˊଠୃˋꉧˊଠୄˋꉧˊଠୁˋ)ꋧ
positive,happy,human,Lots of Friends Many People,ヽ(*ﾟ∀ﾟ)ﾉ||ヽ(･∀･)ﾉ||ヽ(ﾟ∀ﾟ*)ﾉ
positive,happy,human,Lots of Friends Many People,ヾ｜*￣ー￣｜*￣ー￣｜/”　　ヾ｜*￣∇￣*｜
positive,happy,human,Lots of Friends Many People,（・ω（・∀（・д・）３・）Λ・）
positive,happy,human,Lots of Friends Many People,-(ﾉ｡･ω･)八(｡･ω･｡)八(･ω･｡)ﾉ-
positive,happy,human,Lots of Friends Many People,( (￣ (ｰ￣( ｰ￣(￣ｰ￣(￣ｰ￣))
positive,happy,human,Lots of Friends Many People,ヽ(゜∀゜)メ(゜∀゜)メ(゜∀゜)ノ
positive,happy,human,Lots of Friends Many People,♪♪(((≧▽≦)八(≧▽≦)八(≧▽≦)))♪♪
positive,happy,human,Lots of Friends Many People,(((￣(￣(￣(￣ー￣)￣)￣)￣)))
positive,happy,human,Lots of Friends Many People,((≧(≧∇(≧∇≦(≧∇≦)≧∇≦)∇≦)≦)))
positive,happy,human,Lots of Friends Many People,((((･ิ(･ิω(･ิω･ิ)ω･ิ)･ิ))))
positive,happy,human,Lots of Friends Many People,＼(•̀.̫•)-(•̀.̫•)-(•̀.̫•)／
positive,happy,human,Lots of Friends Many People,＼(⑅•̀.̫•)-(⑅•̀.̫•)-(⑅•̀.̫•)／
positive,happy,human,Lots of Friends Many People,(・ω・`(・ω・`(・ω・`)
positive,happy,human,Lots of Friends Many People,(∞’v`)◎’vﾟ)(∞’v`)◎’vﾟ)
positive,happy,human,Lots of Friends Many People,ﾍ(ﾟ∀ﾟﾍ)ﾍ(ﾟ∀ﾟﾍ)ﾍ(ﾟ∀ﾟﾍ)
positive,happy,human,Lots of Friends Many People,(ﾉ>ω<)八(●´ω｀)八(′ω｀○)
positive,happy,human,Lots of Friends Many People,꒰·͡ुˑ·ཻू꒱*̫ෆ๋*̫꒰•ི̫͡ુ•ྀૂ꒱*̫ෆ๋*̫꒰•̻̀ु•́ू໊꒱*̫ෆ๋*̫꒰•̹͡ु-ོू꒱*̫ෆ๋*̫꒰•̹͡ິु•ິू꒱
positive,happy,human,Lots of Friends Many People,（￣(仝)￣）人（￣(仝)￣）人（￣(仝)￣）
positive,happy,human,Lots of Friends Many People,（´ゝω・（´ゝω・（´ゝω・｀）´ゝω・）´ゝω・）
positive,happy,human,Lots of Friends Many People,ヽ(ﾟ∇ﾟ(ﾟ∇ﾟ(ﾟ∇ﾟo(ﾟ∇ﾟ)oﾟ∇ﾟ)ﾟ∇ﾟ)ﾟ∇ﾟ)ﾉ
positive,happy,human,Lots of Friends Many People,o┤*´Д｀*├oo┤*´Д｀*├oo┤*´Д｀*├oo┤*´Д｀*├o
positive,happy,human,Lots of Friends Many People,(　´∀｀)・ω・) ゜Д゜)・∀・)￣ー￣)´_ゝ`)
positive,happy,human,Lots of Friends Many People,(((￣(￣ｰ(￣ー(￣ー￣)ー￣)ｰ￣)￣)))
positive,happy,human,Lots of Friends Many People,（(￣ー+(￣ー+(￣ー+(￣ー+(￣ー+￣)ー+￣)ー+￣)ー+￣)ー+￣)
positive,happy,human,Lots of Friends Many People,(￣ー￣)ー￣)ー￣)ー￣）ー￣）ー￣）ー￣）
positive,happy,human,Lots of Friends Many People,(´･(´･(´･(´･(´･(´･д･`) ･`)･`)･`)･`)･`)
positive,happy,human,Lots of Friends Many People,＼(⌒∇⌒(⌒∇⌒(⌒∇⌒)⌒∇⌒)⌒∇⌒)／
positive,happy,human,Lots of Friends Many People,ψ`ー´)ﾉψ`ー´)ﾉψ`ー´)ﾉψ`ー´)ﾉψ`ー´)ﾉψ`ー´)
positive,happy,human,Lots of Friends Many People,(ﾟ艸ﾟ(｡艸｡(ﾟ艸ﾟ(｡艸｡(ﾟ艸ﾟ(｡艸｡(ﾟ艸ﾟ(｡艸｡(ﾟ艸ﾟ(｡艸｡ )
positive,happy,human,Lots of Friends Many People,˹⁽ˆ˹⁽ˆ⁰˹⁽ˆ⁰ˆ˹⁽ˆ⁰ˆ˺ ⁾˺ʾʾʾʾ
positive,happy,human,Lots of Friends Many People,⁽˙³˙⁾◟( ˘•ω•˘ )◞⁽˙³˙⁾
positive,happy,human,Lots of Friends Many People,(ꈍεꈍ (ꈍ□ꈍ (ꈍㅿꈍ (ꈍ罒ꈍ﹡)
positive,happy,human,Lots of Friends Many People,(꒪ꇴ꒪ (꒪ꇴ꒪ (꒪ꇴ꒪ ;)
positive,happy,human,Lots of Friends Many People,⁽⁽◝( ꒪͒∀꒪͒ )◜⁾⁾≡₍₍◞( ꒪͒∀꒪͒ )◟₎₎⁽⁽◝( ꒪͒∀꒪͒ )◜⁾⁾≡₍₍◞( ꒪͒∀꒪͒ )◟₎₎
positive,happy,human,Lots of Friends Many People,┗(⌒)(╬◓ω◔╬)(⌒)┛
positive,happy,human,Friends Words,(人-ω-)｡o.ﾟ｡*･★Good Night★･*｡ﾟo｡(-ω-人)
positive,happy,human,Friends Words Thank You,(人*´∪`)♪тнайк　чоц♪(´∪`*人)
positive,happy,human,Friends Words Thank You,(人❛ᴗ❛)♪тнайк　чоц♪(❛ᴗ❛*人)
positive,happy,human,Friends Comples,˓˓(ृ　 ु ॑꒳’)ु(ृ’꒳ ॑ ृ　)ु˒˒˒
positive,happy,human,Friends Comples,♬♩˂₍͔⁽ˆ⁰ˆ⁾₎͔˃ ͟͟͞͞≣͟ ͟͟͞͞˂₍͕⁽ˆ⁰ˆ⁾₎͕˃♪♫
positive,happy,human,Friends Comples,(ृ ु ´͈ ᵕ `͈ )ु❀(ृˊ͈ ꒳ृ ˋ͈　)ु
positive,happy,human,Friends Comples,(*´°̥̥̥̥̥̥̥̥﹏°̥̥̥̥̥̥̥̥ )人(´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀)
positive,happy,human,Friends Comples,*✲ﾟ*｡✧٩(･ิᴗ･ิ๑)۶٩(･ิᴗ･ิ๑)۶*✲ﾟ*｡✧
positive,happy,human,Friends Miscellaneous,✧( ु•⌄• )◞◟( •⌄• ू )✧
positive,happy,human,Friends Miscellaneous,⁽⁽◝(๑꒪່౪̮꒪່๑)◜⁾⁾≡₍₍◞(๑꒪່౪̮꒪່๑)◟₎₎
positive,happy,human,Friends Miscellaneous,＼(◑д◐)＞∠(◑д◐)
positive,happy,human,Friends Miscellaneous,┌(｡°з ┐ )┘三└( ┌ ε°｡)┐┘
positive,happy,human,Friends Miscellaneous,°˖✧⁽⁽◝(⁰▿⁰)◜◝(⁰▿⁰)◟₎₎✧˖°
positive,happy,human,Friends Miscellaneous,\(●⁰౪⁰●\)(//●⁰౪⁰●)//
positive,happy,human,Friends Miscellaneous,♫͙◟̊₍ꃓ₎◞◟₍ꃔ₎◞̊♫͙
positive,happy,human,Friends Miscellaneous,\(ϋ)/\(ϋ)/♩
positive,happy,human,Friends Miscellaneous,(✜ฺ’д’)从(‘д’✜ฺ)
positive,happy,human,Friends Miscellaneous,✧(๑✪д✪)۶ㅂ٩(✪д✪๑)✧
positive,happy,human,Friends Miscellaneous,◟(˓⸂⠊̮)◜◟(⠑̮⸃⸒)◜
positive,happy,human,Friends Miscellaneous,(☞ﾟヮﾟ)☞ ☜(ﾟヮﾟ☜)
positive,happy,human,Friends Miscellaneous,(っ´ω`)っ☂⊂(´ω`⊂ )
positive,happy,human,Friends Miscellaneous,☆-(ﾉ●´∀)八(∀｀●)ﾉ
positive,happy,human,Friends Miscellaneous,ﾍ(ﾟ∀ﾟ*)ﾉヽ(*ﾟ∀ﾟ)ﾉ
positive,happy,human,Friends Miscellaneous,ヽ(･_･ ) (･_･)/
positive,happy,human,Friends Miscellaneous,(( *~∇~)从(^-^*))
positive,happy,human,Friends Miscellaneous,(*´ 艸`)(´艸 `*)
positive,happy,human,Friends Miscellaneous,(*、｡艸｡)(ﾟ艸ﾟ`*)
positive,happy,human,Friends Miscellaneous,（　◜◡‾）（‾◡◝　）
positive,happy,human,Friends Miscellaneous,(・_・)〆＼(Ｔ＿Ｔ）
positive,happy,human,Friends Miscellaneous,٩(⑅´◡` )۶٩( ´◡`⑅)۶ᵋᵎᵌ⁎४*✧
positive,happy,human,Friends Miscellaneous,ヾ⊂((〃´⊥｀〃))⊃ノヾ⊂((〃´⊥｀〃))⊃ノ
positive,happy,human,Friends Miscellaneous,($*’vﾟ)ﾉ【☆.｡.:*.ﾟ ﾟ.*:.｡.☆】ヽ(´v`*◇)
positive,happy,human,Friends Miscellaneous,（三・o・）三☆三（｀ε´三）
positive,happy,human,Friends Miscellaneous,∕∕ ∕ ∕∕˛₍˴◅ˋ)੭✧८(ˋ▻˴₎₇∖∖ ∖ ∖∖
positive,happy,human,Holidays Christmas Winter Celebration,ᒄ₍⁽ˆ⁰ˆ⁾₎ᒃ♪♬
positive,happy,human,Holidays Christmas Winter Celebration,⁝⁝⸃₍⁽΄˙̥΄ ⁾₎⸜☂
positive,happy,human,Holidays Christmas Winter Celebration,˭̡̞(◞⁎˃ᆺ˂)◞₎₎=͟͟͞͞˳˚॰°ₒ৹๐
positive,happy,human,Holidays Christmas Winter Celebration,ʕ”̮ुॽु✚⃞ྉ*✲ﾟ*｡⋆
positive,happy,human,Holidays Christmas Winter Celebration,ʕ”̮ुॽु✚⃞ྉ
positive,happy,human,Holidays Christmas Winter Celebration,ʕ•̫͡•ॽु✚⃞ྉ*✲ﾟ*｡⋆
positive,happy,human,Holidays Christmas Winter Celebration,(◞ꈍ∇ꈍ)◞⋆**✚⃞ྉ
positive,happy,human,Holidays Christmas Winter Celebration,(ㆆᴗㆆ)*✲ﾟ*｡⋆
positive,happy,human,Holidays Christmas Winter Celebration,◝₍⁽⁺⁰꒳⁰⁾₎◜❤✧
positive,happy,human,Holidays Christmas Winter Celebration,(╬ᇂ..ᇂ)o彡°
positive,happy,human,Holidays Christmas Winter Celebration,℺ຶཽྈ”
positive,happy,human,Holidays Christmas Winter Celebration,⋆ᗰદ૨૨ʏ⋆ᐠ₍⁽˚⑅̆˚⁾₎ᐟ⋆ᘓમ૨ıડτന੨ડ⋆
positive,happy,human,Holidays Christmas Winter Celebration,❄∘⁖⁎⋆ᶿ̴̤᷇ ˒̫ ᶿ̴̤᷆⋆ᶿ̤᷇ ˓̫ ᶿ̤᷆⋆✶⁎∘❄
positive,happy,human,Holidays Christmas Winter Celebration,* . ` ✧*♡ᑕू∙ો ੍✧ ✶ * .
positive,happy,human,Holidays Christmas Winter Celebration,*ଘ(੭*ˊᵕˋ)੭* ੈ✩‧₊˚
positive,happy,human,Holidays Christmas Winter Celebration,⁷₍⁽՚ᵕ՝⁾₎₇
positive,happy,human,Holidays Christmas Winter Celebration,༶･･ᗰદ૨૨ʏ ᘓમ૨ıડτന੨ડ･･༶
positive,happy,human,Holidays Christmas Winter Celebration,✩*⋆ ⍋*☪⋆⍋⋆*✩
positive,happy,human,Holidays Christmas Winter Celebration,₍⁽⁰꒫⁰⁾₎◞❢
positive,happy,human,Holidays Christmas Winter Celebration,*☃∘ˁ†∘✭‿✭∘†ˀ∘☃*
positive,happy,human,Holidays Christmas Winter Celebration,༝﹡˖˟ ⸜₍⁽ˊ꒳ˋ⁾₎⸝ ༝﹡˖˟
positive,happy,human,Holidays Christmas Winter Celebration,꜂₍⁽ˆ⁰ˆ⁾₎꜄
positive,happy,human,Holidays Christmas Winter Celebration,*̣̥☆·͙̥‧❄‧̩̥·‧•̥̩̥͙‧·‧̩̥˟͙☃˟͙‧̩̥·‧•̥̩̥͙‧·‧̩̥❄‧·͙̥̣☆*̣̥
positive,happy,human,Holidays Christmas Winter Celebration,⁄⁄ ⁄‹₍⁽⁰⁻⁰⁺⁾₎◟⁄⁄ ⁄⁄⁄
positive,happy,human,Holidays Christmas Winter Celebration,｡*ﾟ✲*☆(๑òᆺó๑)｡*ﾟ✲*☆
positive,happy,human,Holidays Christmas Winter Celebration,✚⃞ ⸌̷̻( ᷇ॢ〰ॢ ᷆◍)⸌̷̻
positive,happy,human,Holidays Christmas Winter Celebration,✩̣̣̣̣̣ͯ┄•͙✧⃝•͙┄✩ͯ•͙͙✧⃝•͙͙✩ͯ┄•͙✧⃝•͙┄✩̣̣̣̣̣ͯ
positive,happy,human,Holidays Christmas Winter Celebration,⚨˝
positive,happy,human,Holidays Christmas Winter Celebration,"(੭ ◕㉨◕)੭ =͟͟͞͞=͟͟͞͞三❆)’дº);,’:=͟͟͞͞"
positive,happy,human,Holidays Christmas Winter Celebration,῍̩̖̬ ̎=͟͟͞͞₍⁽̩̩̩͑*་˙̫༏*⁾̩̩̩̉₎
positive,happy,human,Holidays Christmas Winter Celebration,(╯^□^)╯︵ ❄☃❄
positive,happy,human,Holidays Christmas Winter Celebration,(　ﾟ∀ﾟ)っ由
positive,happy,human,Holidays Christmas Winter Celebration,⸝₍̗⁽ˆ⁰ˆ⁾₎͕⸍∘˚˳°✧
positive,happy,human,Holidays Christmas Winter Celebration,˓˓⌨◝₍⁽ˆ⁰ˆ⁾₎◟⌨˒˒
positive,happy,human,Holidays Christmas Winter Celebration,(⑅ᵒ̴̶̷᷄ωᵒ̴̶̷᷅⊞ོॢ)fෆr yෆu⋆*⋆✩
positive,happy,human,Holidays Christmas Winter Celebration,( ❅࿉❅)
positive,happy,human,Holidays Christmas Winter Celebration,˳˚̊̊⌖∙◌˳⚛˳̊̊̊☃˚˳̊◌˚̊⌖♡
positive,happy,human,Holidays Christmas Winter Celebration,♡*⑅୨୧*̩̩̩̥✼•
positive,happy,human,Holidays Christmas Winter Celebration,₍₍꜂₍⁽ˆ⁰ˆ⁾₎꜄₎₎
positive,happy,human,Holidays Christmas Winter Celebration,₍₍◞₍⁽⁰ॕᵋ⁰ॕ⁺⁾₎◟₎₎⌕
positive,happy,human,Holidays Christmas Winter Celebration,◞₍⁽⁺⁰꒵⁰⁾₎◟❣
positive,happy,human,Holidays Christmas Winter Celebration,¸.•.¸¸୨˚̣̣̣͙୧¨*✼*¨୨˚̣̣̣͙୧¸¸.•.¸
positive,happy,human,Holidays Christmas Winter Celebration,༓❅⃝༓༓࿇⃝༓༓❅⃝༓
positive,happy,human,Holidays Christmas Winter Celebration,❣࿌ིྀ྇°˚࿅୧( ॑ധ ॑)୨࿅˳०࿌ིྀ྇
positive,happy,human,Holidays Christmas Winter Celebration,❆(੭ु ◜◡‾)੭ु⁾☃❆
positive,happy,human,Holidays Christmas Winter Celebration,·͙⁺˚*•̩̩͙✩•̩̩͙*˚⁺‧͙⁺˚*•̩̩͙✩•̩̩͙*˚⁺‧͙⁺˚*•̩̩͙✩•̩̩͙*˚⁺‧͙
positive,happy,human,Holidays Christmas Winter Celebration,°☆*°☆*°☆*°☆*°☆*°☆*°☆*°☆ ꍈ｡*ꍈﾟꍈ｡*ꍈﾟꍈ｡*ꍈﾟꍈ｡*ꍈﾟꍈ｡*ꍈﾟꍈ｡ °☆*°☆*°☆*°☆*°☆*°☆*°☆*°☆
positive,happy,human,Holidays Christmas Winter Celebration,*※*(。uωu)(uωu。)*※*　Мёγγч Х’мд∫
positive,happy,human,Holidays Christmas Winter Celebration,ﾟ･:，｡★＼(*’v`*)♪merryXmas♪(*’v`*)/★，｡･:･ﾟ
positive,happy,human,Holidays Christmas Winter Celebration,ﾟ･:*:･｡(〃･ω･)ﾉ由☆*:;;;:*Ｍｅｒｒｙ　Ｘ’ｍａｓ*:;;;:*☆由ヽ(･ω･〃)｡･:*:･ﾟ
positive,happy,human,Holidays Christmas Winter Celebration,ﾟ･:*:･｡♪☆彡^･∋／[☆;:* Merry X’mas*:;☆ ]＼∈･^ミ☆♪｡･:*:･ﾟ
positive,happy,human,Holidays Christmas Winter Celebration,･:★.．☆.;*≡ゝ(ﾟｖﾟ=)Merry( ﾟｖﾟ )X’mas(=ﾟ▽ﾟ)ﾉ`･:.☆．.;★*
positive,happy,human,Holidays Christmas Winter Celebration,.｡+ﾟ*[o･ω･]ﾉ*мёЯЯЧ CнЯIsтмДs*.｡+ﾟ*
positive,happy,human,Holidays Christmas Winter Celebration,。o○★ヾ(´ﾟ∀ﾟ`*)Ｍｅｒｒｙ☆ Ｘｍａｓ(*´ﾟ∀ﾟ`)★。o○
positive,happy,human,Holidays Christmas Winter Celebration,(〃´ω)ﾉ『☆｡o○☆мёЯЯЧ χ’мдs☆○o｡☆』ヽ(ω`〃 )
positive,happy,human,Holidays Christmas Winter Celebration,(☆`･Θ･)v[゜ﾟ*☆мёγγч Хмд∫☆*ﾟﾟ]v(･Θ･´★)
positive,happy,human,Holidays Christmas Winter Celebration,(☆ﾟｖ｀)э【*:;:*мёяячｘ’мдｓ*:;:*】ε(´ｖ’☆)
positive,happy,human,Holidays Christmas Winter Celebration,($’v｀d)･.｡*MёяячＸ’мдｓ*。.･(ｂ´ｖ’$)
positive,happy,human,Holidays Christmas Winter Celebration,[｀+･ｖ･+]мёяяч　х’　мдs[+･ｖ･+´]
positive,happy,human,Holidays Christmas Winter Celebration,｡.*:・’ﾟ:。'(((＋_＋)))｡.*:ﾟ･’ﾟﾟ:。’･ﾟ
positive,happy,human,Holidays Christmas Winter Celebration,ヾ(☆ゝ∀・)ﾉ※ﾟﾟＳ｡*※Йﾟﾟ｡*※Оﾟﾟ｡※Ｗ*ヾ(ゝω・｀*)ﾉ
positive,happy,human,Holidays Christmas Winter Celebration,゜｡*※Оﾟ｡※(*´-ω)个(ω-`*)ﾟ｡*※Оﾟ｡※
positive,happy,human,Holidays Christmas Winter Celebration,(◎･ω･)っ〔ﾟ+｡ργё∫ёйт｡+ﾟ〕
positive,happy,human,Holidays Christmas Winter Celebration,(yωy*) мёггу снгisтмдsﾟ･*:.｡. ☆
positive,happy,human,Holidays Christmas Winter Celebration,o<( ´∀｀)っ┌iii┐　Ｍｅｒｒｙ　Ｘ’ｍａｓ
positive,happy,human,Holidays Christmas Winter Celebration,ヾ(uωu*[++мёггу снгisтмдs++]*uωu)ﾉ
positive,happy,human,Holidays Christmas Winter Celebration,ヾ(*´Д｀*)ノ*+:.★МёЯЯУ　X’маs☆.:+*ヾ(*´Д｀*)ノ
positive,happy,human,Holidays Christmas Winter Celebration,Σ(★´・ェ・)=C<☆・゜:*мёяяу Ⅹмαδ*:゜・☆
positive,happy,human,Holidays Christmas Winter Celebration,v(*´・ｖ・｀)φ…..|Мёγγё Х’мд∫☆|
positive,spooky,human,Holidays Halloween Spooky Celebration,ཥ•̫͡•ཤ
positive,spooky,human,Holidays Halloween Spooky Celebration,˓ ू༼ ்ͦ॔ཀ ்ͦ॓ू༽
positive,spooky,human,Holidays Halloween Spooky Celebration,༼ ु ்ͦ॔ཫ ்ͦ॓༽ु˒˒
positive,spooky,human,Holidays Halloween Spooky Celebration,(˼●̙̂ ̟ ̟̎ ̟ ̘●̂˻)
positive,spooky,human,Holidays Halloween Spooky Celebration,[¬º-°]¬
positive,spooky,human,Holidays Halloween Spooky Celebration,←～（o ｀▽´ )oΨ
positive,spooky,human,Holidays Halloween Spooky Celebration,←~∋(｡Ψ▼ｰ▼)∈
positive,spooky,human,Holidays Halloween Spooky Celebration,∋━━o(｀∀´oメ）～→
positive,spooky,human,Holidays Halloween Spooky Celebration,(((༼•̫͡•༽)))
positive,spooky,human,Holidays Halloween Spooky Celebration,ᕐ ̆̈͜͡ ᕐ ોु✩°｡⋆
positive,spooky,human,Holidays Halloween Spooky Celebration,"ヾ(◎o◎,,；)ﾉ"
positive,spooky,human,Holidays Halloween Spooky Celebration,(∴◎∀◎∴)
positive,spooky,human,Holidays Halloween Spooky Celebration,(ﾉꐦ ◎曲◎)ﾉ
positive,spooky,human,Holidays Halloween Spooky Celebration,( ⌒⃘ ◞⌓◟ ⌒⃘ )
positive,spooky,human,Holidays Halloween Spooky Celebration,ヘ(◕。◕ヘ)
positive,spooky,human,Holidays Halloween Spooky Celebration,↜(͛ ꒪͒৫͏̈́꒪͒)͛⌰
positive,spooky,human,Holidays Halloween Spooky Celebration,ཥ•̬͡•ོཤ
positive,spooky,human,Holidays Halloween Spooky Celebration,/╲/\╭ºoꍘoº╮/\╱\
positive,spooky,human,Holidays Halloween Spooky Celebration,( ⌒⃘ ◞↭◟ ⌒⃘ )
positive,spooky,human,Holidays Halloween Spooky Celebration,ʕ*̫͡*ʕ。oO
positive,spooky,human,Holidays Halloween Spooky Celebration,"/|\( ;,;)/|\"
positive,spooky,human,Holidays Halloween Spooky Celebration,(┏ `● .̫ ●)┏
positive,spooky,human,Holidays Halloween Spooky Celebration,/╲/\╭( ͡° ͡° ͜ʖ ͡° ͡°)╮/\╱\
positive,spooky,human,Holidays Halloween Spooky Celebration,/╲/\(╭•̀ﮧ •́╮)/\╱\
positive,spooky,human,Holidays Halloween Spooky Celebration,/╲/\ºo;88;oº/\╱\
positive,spooky,human,Holidays Halloween Spooky Celebration,／/＼/＼( ə ゝ ə )／\／\＼
positive,spooky,human,Holidays Halloween Spooky Celebration,へ(❍∠❍)へ
positive,spooky,human,Holidays Halloween Spooky Celebration,へ(oゝo)へ
positive,spooky,human,Holidays Halloween Spooky Celebration,ᄽὁȍ ̪ őὀᄿ
positive,spooky,human,Holidays Halloween Spooky Celebration,へ(⚈益⚈)へ
positive,spooky,human,Holidays Halloween Spooky Celebration,m(~ー~m)～
positive,spooky,human,Holidays Halloween Spooky Celebration,～(m~ー~)m
positive,spooky,human,Holidays Halloween Spooky Celebration,m(~ｰ~m)~
positive,spooky,human,Holidays Halloween Spooky Celebration,(◎皿◎)
positive,spooky,human,Holidays Halloween Spooky Celebration,ʔ•̫͡•ཻʕ
positive,spooky,human,Holidays Halloween Spooky Celebration,ꐑ(*ꐌ◡ꐌꐐ*)࿐࿔࿓
positive,spooky,human,Holidays Halloween Spooky Celebration,m(@益@m)～
positive,spooky,human,Holidays Halloween Spooky Celebration,(m▼w▼)m[ ☆･ﾟ:*нαΙΙощёёй*:ﾟ･☆]m(▼w▼m)
